"Time","Initiator","Event Stage","Event Type","Target","Target owner","Channel","Outcome"
"2018-10-31T17:13:01.930+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3fe70ce6[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2714d487[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T17:12:35.917+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6dcb25a0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T17:01:57.416+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@46b286cc[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@41b532c0[_referenceValue=PRV(oid=2bbd5f1c-eb15-4eb0-b74e-92fa97852e3f, targetType={.../common/common-3}OrgType, targetName=Tietohallinto)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T17:01:57.196+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4004769d[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@74d6ad18[_referenceValue=PRV(oid=2bbd5f1c-eb15-4eb0-b74e-92fa97852e3f, targetType={.../common/common-3}OrgType, targetName=Tietohallinto)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T17:00:54.291+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2680d1a8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4ecbc48a[_referenceValue=PRV(oid=0de38a59-53a2-4b22-91e2-1b6e5dcde382, targetType={.../common/common-3}RoleType, targetName=Assignemnt & Inducement UNIX Group Metarole)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T17:00:53.978+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2d98e350[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6c672596[_referenceValue=PRV(oid=0de38a59-53a2-4b22-91e2-1b6e5dcde382, targetType={.../common/common-3}RoleType, targetName=0de38a59-53a2-4b22-91e2-1b6e5dcde382)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T17:00:39.430+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4c4aa423[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5cb5c6b4[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T17:00:38.914+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@365d3c11[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@63c3f4d9[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T17:00:24.421+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7a312f3e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T15:58:56.434+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@8c3d6aa[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5721ce17[_referenceValue=PRV(oid=39913970-606f-4926-b42c-b2c5a090f6cd, targetType={.../common/common-3}RoleType, targetName=sudo)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","HANDLED_ERROR"
"2018-10-31T15:58:53.633+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2b388d16[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@58030f90[_referenceValue=PRV(oid=e37b3572-de0e-46ab-acf9-c0540b961749, targetType={.../common/common-3}RoleType, targetName=admin)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","HANDLED_ERROR"
"2018-10-31T15:58:50.137+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4ee3e4bc[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@176bca01[_referenceValue=PRV(oid=e37b3572-de0e-46ab-acf9-c0540b961749, targetType={.../common/common-3}RoleType, targetName=e37b3572-de0e-46ab-acf9-c0540b961749)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:58:14.721+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7854b5c7[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@38eb5ad2[_referenceValue=PRV(oid=39913970-606f-4926-b42c-b2c5a090f6cd, targetType={.../common/common-3}RoleType, targetName=39913970-606f-4926-b42c-b2c5a090f6cd)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:57:56.217+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@697c9f77[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@208e6b9b[_referenceValue=PRV(oid=f92085b9-7eb0-4736-83e6-34bef249b030, targetType={.../common/common-3}UserType, targetName=testi)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T15:57:55.761+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7d2908c0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1f76e07d[_referenceValue=PRV(oid=f92085b9-7eb0-4736-83e6-34bef249b030, targetType={.../common/common-3}UserType, targetName=f92085b9-7eb0-4736-83e6-34bef249b030)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:57:52.322+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@127c53c3[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@417d30a4[_referenceValue=PRV(oid=ec21c084-1a3f-4026-8d15-2714a9f0b9a5, targetType={.../common/common-3}UserType, targetName=heikortti)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T15:57:52.010+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@74a74f43[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5cfa3ca2[_referenceValue=PRV(oid=ec21c084-1a3f-4026-8d15-2714a9f0b9a5, targetType={.../common/common-3}UserType, targetName=ec21c084-1a3f-4026-8d15-2714a9f0b9a5)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:57:47.953+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2ce89eb5[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@438639c[_referenceValue=PRV(oid=88b901c5-738d-4d8b-9ac1-d02e252b90ca, targetType={.../common/common-3}UserType, targetName=fwefew)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T15:57:47.673+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4aabf90f[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4739d3d4[_referenceValue=PRV(oid=88b901c5-738d-4d8b-9ac1-d02e252b90ca, targetType={.../common/common-3}UserType, targetName=88b901c5-738d-4d8b-9ac1-d02e252b90ca)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:56:50.063+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2fccf0b0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@68af4256[_referenceValue=PRV(oid=ec21c084-1a3f-4026-8d15-2714a9f0b9a5, targetType={.../common/common-3}UserType, targetName=heikortti)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T15:56:49.812+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7d59bdcd[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:56:10.811+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@747766c1[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3cf6418f[_referenceValue=PRV(oid=e37b3572-de0e-46ab-acf9-c0540b961749, targetType={.../common/common-3}RoleType, targetName=admin)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T15:56:09.966+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2ed909b5[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:55:03.798+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1ede7e76[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@51d05202[_referenceValue=PRV(oid=88b901c5-738d-4d8b-9ac1-d02e252b90ca, targetType={.../common/common-3}UserType, targetName=fwefew)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T15:55:03.459+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5fa49b8e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T15:53:11.627+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3956b56e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@549641fc[_referenceValue=PRV(oid=39913970-606f-4926-b42c-b2c5a090f6cd, targetType={.../common/common-3}RoleType, targetName=sudo)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
